counter, agl_dist_value_filtered0,0
99002,-2147483648,
99003,536870912,
99004,536870912,
99005,536870912,
99006,536870912,
99007,536870912,
99008,536870912,
99009,536870912,
99010,536870912,
99011,536870912,
99012,536870912,
99013,536870912,
99014,536870912,
99015,536870912,
99016,536870912,
99017,536870912,
99018,536870912,
99019,536870912,
99020,536870912,
99021,536870912,
99022,536870912,
99023,536870912,
99024,1610612736,
99025,1610612736,
99026,1610612736,
99027,1610612736,
99028,1610612736,
99029,1610612736,
99030,1610612736,
99031,1610612736,
99032,1610612736,
99033,1610612736,
99034,1610612736,
99035,1610612736,
99036,1610612736,
99037,1610612736,
99038,1610612736,
99039,1610612736,
99040,1610612736,
99041,1610612736,
99042,1610612736,
99043,1610612736,
99044,1610612736,
99045,0,
99046,0,
99047,0,
99048,0,
99049,0,
99050,0,
99051,0,
99052,0,
99053,0,
99054,0,
99055,0,
99056,0,
99057,0,
99058,0,
99059,0,
99060,0,
99061,0,
99062,0,
99063,0,
99064,0,
99065,0,
99066,0,
99067,-1610612736,
99068,-1610612736,
99069,-1610612736,
99070,-1610612736,
99071,-1610612736,
99072,-1610612736,
99073,-1610612736,
99074,-1610612736,
99075,-1610612736,
99076,-1610612736,
99077,-1610612736,
99078,-1610612736,
99079,-1610612736,
99080,-1610612736,
99081,-1610612736,
99082,-1610612736,
99083,-1610612736,
99084,-1610612736,
99085,-1610612736,
99086,-1610612736,
99087,-1610612736,
99088,-536870912,
99089,-536870912,
99090,-536870912,
99091,-536870912,
99092,-536870912,
99093,-536870912,
99094,-536870912,
99095,-536870912,
99096,-536870912,
99097,-536870912,
99098,-536870912,
99099,-536870912,
99100,-536870912,
99101,-536870912,
99102,-536870912,
99103,-536870912,
99104,-536870912,
99105,-536870912,
99106,-536870912,
99107,-536870912,
99108,-536870912,
99109,-536870912,
99110,0,
99111,0,
99112,0,
99113,0,
99114,0,
99115,0,
99116,0,
99117,0,
99118,0,
99119,0,
99120,0,
99121,0,
99122,0,
99123,0,
99124,0,
99125,0,
99126,0,
99127,0,
99128,0,
99129,0,
99130,0,
99131,1610612736,
99132,1610612736,
99133,1610612736,
99134,1610612736,
99135,1610612736,
99136,1610612736,
99137,1610612736,
99138,1610612736,
99139,1610612736,
99140,1610612736,
99141,1610612736,
99142,1610612736,
99143,1610612736,
99144,1610612736,
99145,1610612736,
99146,1610612736,
99147,1610612736,
99148,1610612736,
99149,1610612736,
99150,1610612736,
99151,1610612736,
99152,0,
99153,0,
99154,0,
99155,0,
99156,0,
99157,0,
99158,0,
99159,0,
99160,0,
99161,0,
99162,0,
99163,0,
99164,0,
99165,0,
99166,0,
99167,0,
99168,0,
99169,0,
99170,0,
99171,0,
99172,0,
99173,0,
99174,-536870912,
99175,-536870912,
99176,-536870912,
99177,-536870912,
99178,-536870912,
99179,-536870912,
99180,-536870912,
99181,-536870912,
99182,-536870912,
99183,-536870912,
99184,-536870912,
99185,-536870912,
99186,-536870912,
99187,-536870912,
99188,-536870912,
99189,-536870912,
99190,-536870912,
99191,-536870912,
99192,-536870912,
99193,-536870912,
99194,-536870912,
99195,-1610612736,
99196,-1610612736,
99197,-1610612736,
99198,-1610612736,
99199,-1610612736,
99200,-1610612736,
99201,-1610612736,
99202,-1610612736,
99203,-1610612736,
99204,-1610612736,
99205,-1610612736,
99206,-1610612736,
99207,-1610612736,
99208,-1610612736,
99209,-1610612736,
99210,-1610612736,
99211,-1610612736,
99212,-1610612736,
99213,-1610612736,
99214,-1610612736,
99215,-1610612736,
99216,-1610612736,
99217,1610612736,
99218,1610612736,
99219,1610612736,
99220,1610612736,
99221,1610612736,
99222,1610612736,
99223,1610612736,
99224,1610612736,
99225,1610612736,
99226,1610612736,
99227,1610612736,
99228,1610612736,
99229,1610612736,
99230,1610612736,
99231,1610612736,
99232,1610612736,
99233,1610612736,
99234,1610612736,
99235,1610612736,
99236,1610612736,
99237,1610612736,
99238,-536870912,
99239,-536870912,
99240,-536870912,
99241,-536870912,
99242,-536870912,
99243,-536870912,
99244,-536870912,
99245,-536870912,
99246,-536870912,
99247,-536870912,
99248,-536870912,
99249,-536870912,
99250,-536870912,
99251,-536870912,
99252,-536870912,
99253,-536870912,
99254,-536870912,
99255,-536870912,
99256,-536870912,
99257,-536870912,
99258,-536870912,
99259,-536870912,
99260,-536870912,
99261,-536870912,
99262,-536870912,
99263,-536870912,
99264,-536870912,
99265,-536870912,
99266,-536870912,
99267,-536870912,
99268,-536870912,
99269,-536870912,
99270,-536870912,
99271,-536870912,
99272,-536870912,
99273,-536870912,
99274,-536870912,
99275,-536870912,
99276,-536870912,
99277,-536870912,
99278,-536870912,
99279,-536870912,
99280,-536870912,
99281,536870912,
99282,536870912,
99283,536870912,
99284,536870912,
99285,536870912,
99286,536870912,
99287,536870912,
99288,536870912,
99289,536870912,
99290,536870912,
99291,536870912,
99292,536870912,
99293,536870912,
99294,536870912,
99295,536870912,
99296,536870912,
99297,536870912,
99298,536870912,
99299,536870912,
99300,536870912,
99301,536870912,
99302,-2147483648,
99303,-2147483648,
99304,-2147483648,
99305,-2147483648,
99306,-2147483648,
99307,-2147483648,
99308,-2147483648,
99309,-2147483648,
99310,-2147483648,
99311,-2147483648,
99312,-2147483648,
99313,-2147483648,
99314,-2147483648,
99315,-2147483648,
99316,-2147483648,
99317,-2147483648,
99318,-2147483648,
99319,-2147483648,
99320,-2147483648,
99321,-2147483648,
99322,-2147483648,
99323,-2147483648,
99324,-2147483648,
99325,-2147483648,
99326,-2147483648,
99327,-2147483648,
99328,-2147483648,
99329,-2147483648,
99330,-2147483648,
99331,-2147483648,
99332,-2147483648,
99333,-2147483648,
99334,-2147483648,
99335,-2147483648,
99336,-2147483648,
99337,-2147483648,
99338,-2147483648,
99339,-2147483648,
99340,-2147483648,
99341,-2147483648,
99342,-2147483648,
99343,-2147483648,
99344,-2147483648,
99345,536870912,
99346,536870912,
99347,536870912,
99348,536870912,
99349,536870912,
99350,536870912,
99351,536870912,
99352,536870912,
99353,536870912,
99354,536870912,
99355,536870912,
99356,536870912,
99357,536870912,
99358,536870912,
99359,536870912,
99360,536870912,
99361,536870912,
99362,536870912,
99363,536870912,
99364,536870912,
99365,536870912,
99366,536870912,
99367,-536870912,
99368,-536870912,
99369,-536870912,
99370,-536870912,
99371,-536870912,
99372,-536870912,
99373,-536870912,
99374,-536870912,
99375,-536870912,
99376,-536870912,
99377,-536870912,
99378,-536870912,
99379,-536870912,
99380,-536870912,
99381,-536870912,
99382,-536870912,
99383,-536870912,
99384,-536870912,
99385,-536870912,
99386,-536870912,
99387,-536870912,
99388,1610612736,
99389,1610612736,
99390,1610612736,
99391,1610612736,
99392,1610612736,
99393,1610612736,
99394,1610612736,
99395,1610612736,
99396,1610612736,
99397,1610612736,
99398,1610612736,
99399,1610612736,
99400,1610612736,
99401,1610612736,
99402,1610612736,
99403,1610612736,
99404,1610612736,
99405,1610612736,
99406,1610612736,
99407,1610612736,
99408,1610612736,
99409,-1610612736,
99410,-1610612736,
99411,-1610612736,
99412,-1610612736,
99413,-1610612736,
99414,-1610612736,
99415,-1610612736,
99416,-1610612736,
99417,-1610612736,
99418,-1610612736,
99419,-1610612736,
99420,-1610612736,
99421,-1610612736,
99422,-1610612736,
99423,-1610612736,
99424,-1610612736,
99425,-1610612736,
99426,-1610612736,
99427,-1610612736,
99428,-1610612736,
99429,-1610612736,
99430,-1610612736,
99431,536870912,
99432,536870912,
99433,536870912,
99434,536870912,
99435,536870912,
99436,536870912,
99437,536870912,
99438,536870912,
99439,536870912,
99440,536870912,
99441,536870912,
99442,536870912,
99443,536870912,
99444,536870912,
99445,536870912,
99446,536870912,
99447,536870912,
99448,536870912,
99449,536870912,
99450,536870912,
99451,536870912,
99452,1610612736,
99453,1610612736,
99454,1610612736,
99455,1610612736,
99456,1610612736,
99457,1610612736,
99458,1610612736,
99459,1610612736,
99460,1610612736,
99461,1610612736,
99462,1610612736,
99463,1610612736,
99464,1610612736,
99465,1610612736,
99466,1610612736,
99467,1610612736,
99468,1610612736,
99469,1610612736,
99470,1610612736,
99471,1610612736,
99472,1610612736,
99473,1610612736,
99474,1610612736,
99475,1610612736,
99476,1610612736,
99477,1610612736,
99478,1610612736,
99479,1610612736,
99480,1610612736,
99481,1610612736,
99482,1610612736,
99483,1610612736,
99484,1610612736,
99485,1610612736,
99486,1610612736,
99487,1610612736,
99488,1610612736,
99489,1610612736,
99490,1610612736,
99491,1610612736,
99492,1610612736,
99493,1610612736,
99494,1610612736,
99495,-1610612736,
99496,-1610612736,
99497,-1610612736,
99498,-1610612736,
99499,-1610612736,
99500,-1610612736,
99501,-1610612736,
99502,-1610612736,
99503,-1610612736,
99504,-1610612736,
99505,-1610612736,
99506,-1610612736,
99507,-1610612736,
99508,-1610612736,
99509,-1610612736,
99510,-1610612736,
99511,-1610612736,
99512,-1610612736,
99513,-1610612736,
99514,-1610612736,
99515,-1610612736,
99516,-2147483648,
99517,-2147483648,
99518,-2147483648,
99519,-2147483648,
99520,-2147483648,
99521,-2147483648,
99522,-2147483648,
99523,-2147483648,
99524,-2147483648,
99525,-2147483648,
99526,-2147483648,
99527,-2147483648,
99528,-2147483648,
99529,-2147483648,
99530,-2147483648,
99531,-2147483648,
99532,-2147483648,
99533,-2147483648,
99534,-2147483648,
99535,-2147483648,
99536,-2147483648,
99537,-2147483648,
99538,-2147483648,
99539,-2147483648,
99540,-2147483648,
99541,-2147483648,
99542,-2147483648,
99543,-2147483648,
99544,-2147483648,
99545,-2147483648,
99546,-2147483648,
99547,-2147483648,
99548,-2147483648,
99549,-2147483648,
99550,-2147483648,
99551,-2147483648,
99552,-2147483648,
99553,-2147483648,
99554,-2147483648,
99555,-2147483648,
99556,-2147483648,
99557,-2147483648,
99558,-2147483648,
99559,-1610612736,
99560,-1610612736,
99561,-1610612736,
99562,-1610612736,
99563,-1610612736,
99564,-1610612736,
99565,-1610612736,
99566,-1610612736,
99567,-1610612736,
99568,-1610612736,
99569,-1610612736,
99570,-1610612736,
99571,-1610612736,
99572,-1610612736,
99573,-1610612736,
99574,-1610612736,
99575,-1610612736,
99576,-1610612736,
99577,-1610612736,
99578,-1610612736,
99579,-1610612736,
99580,536870912,
99581,536870912,
99582,536870912,
99583,536870912,
99584,536870912,
99585,536870912,
99586,536870912,
99587,536870912,
99588,536870912,
99589,536870912,
99590,536870912,
99591,536870912,
99592,536870912,
99593,536870912,
99594,536870912,
99595,536870912,
99596,536870912,
99597,536870912,
99598,536870912,
99599,536870912,
99600,536870912,
99601,536870912,
99602,1610612736,
99603,1610612736,
99604,1610612736,
99605,1610612736,
99606,1610612736,
99607,1610612736,
99608,1610612736,
99609,1610612736,
99610,1610612736,
99611,1610612736,
99612,1610612736,
99613,1610612736,
99614,1610612736,
99615,1610612736,
99616,1610612736,
99617,1610612736,
99618,1610612736,
99619,1610612736,
99620,1610612736,
99621,1610612736,
99622,1610612736,
99623,1610612736,
99624,1610612736,
99625,1610612736,
99626,1610612736,
99627,1610612736,
99628,1610612736,
99629,1610612736,
99630,1610612736,
99631,1610612736,
99632,1610612736,
99633,1610612736,
99634,1610612736,
99635,1610612736,
99636,1610612736,
99637,1610612736,
99638,1610612736,
99639,1610612736,
99640,1610612736,
99641,1610612736,
99642,1610612736,
99643,1610612736,
99644,1610612736,
99645,1610612736,
99646,1610612736,
99647,1610612736,
99648,1610612736,
99649,1610612736,
99650,1610612736,
99651,1610612736,
99652,1610612736,
99653,1610612736,
99654,1610612736,
99655,1610612736,
99656,1610612736,
99657,1610612736,
99658,1610612736,
99659,1610612736,
99660,1610612736,
99661,1610612736,
99662,1610612736,
99663,1610612736,
99664,1610612736,
99665,1610612736,
99666,536870912,
99667,536870912,
99668,536870912,
99669,536870912,
99670,536870912,
99671,536870912,
99672,536870912,
99673,536870912,
99674,536870912,
99675,536870912,
99676,536870912,
99677,536870912,
99678,536870912,
99679,536870912,
99680,536870912,
99681,536870912,
99682,536870912,
99683,536870912,
99684,536870912,
99685,536870912,
99686,536870912,
99687,-1610612736,
99688,-1610612736,
99689,-1610612736,
99690,-1610612736,
99691,-1610612736,
99692,-1610612736,
99693,-1610612736,
99694,-1610612736,
99695,-1610612736,
99696,-1610612736,
99697,-1610612736,
99698,-1610612736,
99699,-1610612736,
99700,-1610612736,
99701,-1610612736,
99702,-1610612736,
99703,-1610612736,
99704,-1610612736,
99705,-1610612736,
99706,-1610612736,
99707,-1610612736,
99708,-1610612736,
99709,-2147483648,
99710,-2147483648,
99711,-2147483648,
99712,-2147483648,
99713,-2147483648,
99714,-2147483648,
99715,-2147483648,
99716,-2147483648,
99717,-2147483648,
99718,-2147483648,
99719,-2147483648,
99720,-2147483648,
99721,-2147483648,
99722,-2147483648,
99723,-2147483648,
99724,-2147483648,
99725,-2147483648,
99726,-2147483648,
99727,-2147483648,
99728,-2147483648,
99729,-2147483648,
99730,1610612736,
99731,1610612736,
99732,1610612736,
99733,1610612736,
99734,1610612736,
99735,1610612736,
99736,1610612736,
99737,1610612736,
99738,1610612736,
99739,1610612736,
99740,1610612736,
99741,1610612736,
99742,1610612736,
99743,1610612736,
99744,1610612736,
99745,1610612736,
99746,1610612736,
99747,1610612736,
99748,1610612736,
99749,1610612736,
99750,1610612736,
99751,-1610612736,
99752,-1610612736,
99753,-1610612736,
99754,-1610612736,
99755,-1610612736,
99756,-1610612736,
99757,-1610612736,
99758,-1610612736,
99759,-1610612736,
99760,-1610612736,
99761,-1610612736,
99762,-1610612736,
99763,-1610612736,
99764,-1610612736,
99765,-1610612736,
99766,-1610612736,
99767,-1610612736,
99768,-1610612736,
99769,-1610612736,
99770,-1610612736,
99771,-1610612736,
99772,-1610612736,
99773,-536870912,
99774,-536870912,
99775,-536870912,
99776,-536870912,
99777,-536870912,
99778,-536870912,
99779,-536870912,
99780,-536870912,
99781,-536870912,
99782,-536870912,
99783,-536870912,
99784,-536870912,
99785,-536870912,
99786,-536870912,
99787,-536870912,
99788,-536870912,
99789,-536870912,
99790,-536870912,
99791,-536870912,
99792,-536870912,
99793,-536870912,
99794,-1610612736,
99795,-1610612736,
99796,-1610612736,
99797,-1610612736,
99798,-1610612736,
99799,-1610612736,
99800,-1610612736,
99801,-1610612736,
99802,-1610612736,
99803,-1610612736,
99804,-1610612736,
99805,-1610612736,
99806,-1610612736,
99807,-1610612736,
99808,-1610612736,
99809,-1610612736,
99810,-1610612736,
99811,-1610612736,
99812,-1610612736,
99813,-1610612736,
99814,-1610612736,
99815,-1610612736,
99816,-1610612736,
99817,-1610612736,
99818,-1610612736,
99819,-1610612736,
99820,-1610612736,
99821,-1610612736,
99822,-1610612736,
99823,-1610612736,
99824,-1610612736,
99825,-1610612736,
99826,-1610612736,
99827,-1610612736,
99828,-1610612736,
99829,-1610612736,
99830,-1610612736,
99831,-1610612736,
99832,-1610612736,
99833,-1610612736,
99834,-1610612736,
99835,-1610612736,
99836,-1610612736,
99837,0,
99838,0,
99839,0,
99840,0,
99841,0,
99842,0,
99843,0,
99844,0,
99845,0,
99846,0,
99847,0,
99848,0,
99849,0,
99850,0,
99851,0,
99852,0,
99853,0,
99854,0,
99855,0,
99856,0,
99857,0,
99858,536870912,
99859,536870912,
99860,536870912,
99861,536870912,
99862,536870912,
99863,536870912,
99864,536870912,
99865,536870912,
99866,536870912,
99867,536870912,
99868,536870912,
99869,536870912,
99870,536870912,
99871,536870912,
99872,536870912,
99873,536870912,
99874,536870912,
99875,536870912,
99876,536870912,
99877,536870912,
99878,536870912,
99879,536870912,
99880,0,
99881,0,
99882,0,
99883,0,
99884,0,
99885,0,
99886,0,
99887,0,
99888,0,
99889,0,
99890,0,
99891,0,
99892,0,
99893,0,
99894,0,
99895,0,
99896,0,
99897,0,
99898,0,
99899,0,
99900,0,
99901,1610612736,
99902,1610612736,
99903,1610612736,
99904,1610612736,
99905,1610612736,
99906,1610612736,
99907,1610612736,
99908,1610612736,
99909,1610612736,
99910,1610612736,
99911,1610612736,
99912,1610612736,
99913,1610612736,
99914,1610612736,
99915,1610612736,
99916,1610612736,
99917,1610612736,
99918,1610612736,
99919,1610612736,
99920,1610612736,
99921,1610612736,
99922,0,
99923,0,
99924,0,
99925,0,
99926,0,
99927,0,
99928,0,
99929,0,
99930,0,
99931,0,
99932,0,
99933,0,
99934,0,
99935,0,
99936,0,
99937,0,
99938,0,
99939,0,
99940,0,
99941,0,
99942,0,
99943,0,
99944,1610612736,
99945,1610612736,
99946,1610612736,
99947,1610612736,
99948,1610612736,
99949,1610612736,
99950,1610612736,
99951,1610612736,
99952,1610612736,
99953,1610612736,
99954,1610612736,
99955,1610612736,
99956,1610612736,
99957,1610612736,
99958,1610612736,
99959,1610612736,
99960,1610612736,
99961,1610612736,
99962,1610612736,
99963,1610612736,
99964,1610612736,
99965,0,
99966,0,
99967,0,
99968,0,
99969,0,
99970,0,
99971,0,
99972,0,
99973,0,
99974,0,
99975,0,
99976,0,
99977,0,
99978,0,
99979,0,
99980,0,
99981,0,
99982,0,
99983,0,
99984,0,
99985,0,
99986,0,
99987,-536870912,
99988,-536870912,
99989,-536870912,
99990,-536870912,
99991,-536870912,
99992,-536870912,
99993,-536870912,
99994,-536870912,
99995,-536870912,
99996,-536870912,
99997,-536870912,
99998,-536870912,
99999,-536870912,
100000,-536870912,
100001,-536870912,
100002,-536870912,
100003,-536870912,
100004,-536870912,
100005,-536870912,
100006,-536870912,
100007,-536870912,
100008,0,
100009,0,
100010,0,
100011,0,
100012,0,
100013,0,
100014,0,
100015,0,
100016,0,
100017,0,
100018,0,
100019,0,
100020,0,
100021,0,
100022,0,
100023,0,
100024,0,
100025,0,
100026,0,
100027,0,
100028,0,
100029,-536870912,
100030,-536870912,
100031,-536870912,
100032,-536870912,
100033,-536870912,
100034,-536870912,
100035,-536870912,
100036,-536870912,
100037,-536870912,
100038,-536870912,
100039,-536870912,
100040,-536870912,
100041,-536870912,
100042,-536870912,
100043,-536870912,
100044,-536870912,
100045,-536870912,
100046,-536870912,
100047,-536870912,
100048,-536870912,
100049,-536870912,
100050,-536870912,
100051,-1610612736,
100052,-1610612736,
100053,-1610612736,
100054,-1610612736,
100055,-1610612736,
100056,-1610612736,
100057,-1610612736,
100058,-1610612736,
100059,-1610612736,
100060,-1610612736,
100061,-1610612736,
100062,-1610612736,
100063,-1610612736,
100064,-1610612736,
100065,-1610612736,
100066,-1610612736,
100067,-1610612736,
100068,-1610612736,
100069,-1610612736,
100070,-1610612736,
100071,-1610612736,
100072,1610612736,
100073,1610612736,
100074,1610612736,
100075,1610612736,
100076,1610612736,
100077,1610612736,
100078,1610612736,
100079,1610612736,
100080,1610612736,
100081,1610612736,
100082,1610612736,
100083,1610612736,
100084,1610612736,
100085,1610612736,
100086,1610612736,
100087,1610612736,
100088,1610612736,
100089,1610612736,
100090,1610612736,
100091,1610612736,
100092,1610612736,
100093,1610612736,
100094,-2147483648,
100095,-2147483648,
100096,-2147483648,
100097,-2147483648,
100098,-2147483648,
100099,-2147483648,
100100,-2147483648,
100101,-2147483648,
100102,-2147483648,
100103,-2147483648,
100104,-2147483648,
100105,-2147483648,
100106,-2147483648,
100107,-2147483648,
100108,-2147483648,
100109,-2147483648,
100110,-2147483648,
100111,-2147483648,
100112,-2147483648,
100113,-2147483648,
100114,-2147483648,
100115,1610612736,
100116,1610612736,
100117,1610612736,
100118,1610612736,
100119,1610612736,
100120,1610612736,
100121,1610612736,
100122,1610612736,
100123,1610612736,
100124,1610612736,
100125,1610612736,
100126,1610612736,
100127,1610612736,
100128,1610612736,
100129,1610612736,
100130,1610612736,
100131,1610612736,
100132,1610612736,
100133,1610612736,
100134,1610612736,
100135,1610612736,
100136,-2147483648,
100137,-2147483648,
100138,-2147483648,
100139,-2147483648,
100140,-2147483648,
100141,-2147483648,
100142,-2147483648,
100143,-2147483648,
100144,-2147483648,
100145,-2147483648,
100146,-2147483648,
100147,-2147483648,
100148,-2147483648,
100149,-2147483648,
100150,-2147483648,
100151,-2147483648,
100152,-2147483648,
100153,-2147483648,
100154,-2147483648,
100155,-2147483648,
100156,-2147483648,
100157,-2147483648,
100158,536870912,
100159,536870912,
100160,536870912,
100161,536870912,
100162,536870912,
100163,536870912,
100164,536870912,
100165,536870912,
100166,536870912,
100167,536870912,
100168,536870912,
100169,536870912,
100170,536870912,
100171,536870912,
100172,536870912,
100173,536870912,
100174,536870912,
100175,536870912,
100176,536870912,
100177,536870912,
100178,536870912,
100179,-1610612736,
100180,-1610612736,
100181,-1610612736,
100182,-1610612736,
100183,-1610612736,
100184,-1610612736,
100185,-1610612736,
100186,-1610612736,
100187,-1610612736,
100188,-1610612736,
100189,-1610612736,
100190,-1610612736,
100191,-1610612736,
100192,-1610612736,
100193,-1610612736,
100194,-1610612736,
100195,-1610612736,
100196,-1610612736,
100197,-1610612736,
100198,-1610612736,
100199,-1610612736,
100200,-536870912,
100201,-536870912,
100202,-536870912,
100203,-536870912,
100204,-536870912,
100205,-536870912,
100206,-536870912,
100207,-536870912,
100208,-536870912,
100209,-536870912,
100210,-536870912,
100211,-536870912,
100212,-536870912,
100213,-536870912,
100214,-536870912,
100215,-536870912,
100216,-536870912,
100217,-536870912,
100218,-536870912,
100219,-536870912,
100220,-536870912,
100221,-536870912,
100222,-1610612736,
100223,-1610612736,
100224,-1610612736,
100225,-1610612736,
100226,-1610612736,
100227,-1610612736,
100228,-1610612736,
100229,-1610612736,
100230,-1610612736,
100231,-1610612736,
100232,-1610612736,
100233,-1610612736,
100234,-1610612736,
100235,-1610612736,
100236,-1610612736,
100237,-1610612736,
100238,-1610612736,
100239,-1610612736,
100240,-1610612736,
100241,-1610612736,
100242,-1610612736,
100243,-2147483648,
100244,-2147483648,
100245,-2147483648,
100246,-2147483648,
100247,-2147483648,
100248,-2147483648,
100249,-2147483648,
100250,-2147483648,
100251,-2147483648,
100252,-2147483648,
100253,-2147483648,
100254,-2147483648,
100255,-2147483648,
100256,-2147483648,
100257,-2147483648,
100258,-2147483648,
100259,-2147483648,
100260,-2147483648,
100261,-2147483648,
100262,-2147483648,
100263,-2147483648,
100264,-2147483648,
100265,-536870912,
100266,-536870912,
100267,-536870912,
100268,-536870912,
100269,-536870912,
100270,-536870912,
100271,-536870912,
100272,-536870912,
100273,-536870912,
100274,-536870912,
100275,-536870912,
100276,-536870912,
100277,-536870912,
100278,-536870912,
100279,-536870912,
100280,-536870912,
100281,-536870912,
100282,-536870912,
100283,-536870912,
100284,-536870912,
100285,-536870912,
100286,-1610612736,
100287,-1610612736,
100288,-1610612736,
100289,-1610612736,
100290,-1610612736,
100291,-1610612736,
100292,-1610612736,
100293,-1610612736,
100294,-1610612736,
100295,-1610612736,
100296,-1610612736,
100297,-1610612736,
100298,-1610612736,
100299,-1610612736,
100300,-1610612736,
100301,-1610612736,
100302,-1610612736,
100303,-1610612736,
100304,-1610612736,
100305,-1610612736,
100306,-1610612736,
100307,536870912,
100308,536870912,
100309,536870912,
100310,536870912,
100311,536870912,
100312,536870912,
100313,536870912,
100314,536870912,
100315,536870912,
100316,536870912,
100317,536870912,
100318,536870912,
100319,536870912,
100320,536870912,
100321,536870912,
100322,536870912,
100323,536870912,
100324,536870912,
100325,536870912,
100326,536870912,
100327,536870912,
100328,536870912,
100329,-1610612736,
100330,-1610612736,
100331,-1610612736,
100332,-1610612736,
100333,-1610612736,
100334,-1610612736,
100335,-1610612736,
100336,-1610612736,
100337,-1610612736,
100338,-1610612736,
100339,-1610612736,
100340,-1610612736,
100341,-1610612736,
100342,-1610612736,
100343,-1610612736,
100344,-1610612736,
100345,-1610612736,
100346,-1610612736,
100347,-1610612736,
100348,-1610612736,
100349,-1610612736,
100350,-536870912,
100351,-536870912,
100352,-536870912,
100353,-536870912,
100354,-536870912,
100355,-536870912,
100356,-536870912,
100357,-536870912,
100358,-536870912,
100359,-536870912,
100360,-536870912,
100361,-536870912,
100362,-536870912,
100363,-536870912,
100364,-536870912,
100365,-536870912,
100366,-536870912,
100367,-536870912,
100368,-536870912,
100369,-536870912,
100370,-536870912,
100371,-2147483648,
100372,-2147483648,
100373,-2147483648,
100374,-2147483648,
100375,-2147483648,
100376,-2147483648,
100377,-2147483648,
100378,-2147483648,
100379,-2147483648,
100380,-2147483648,
100381,-2147483648,
100382,-2147483648,
100383,-2147483648,
100384,-2147483648,
100385,-2147483648,
100386,-2147483648,
100387,-2147483648,
100388,-2147483648,
100389,-2147483648,
100390,-2147483648,
100391,-2147483648,
100392,-2147483648,
100393,0,
100394,0,
100395,0,
100396,0,
100397,0,
100398,0,
100399,0,
100400,0,
100401,0,
100402,0,
100403,0,
100404,0,
100405,0,
100406,0,
100407,0,
100408,0,
100409,0,
100410,0,
100411,0,
100412,0,
100413,0,
100414,-2147483648,
100415,-2147483648,
100416,-2147483648,
100417,-2147483648,
100418,-2147483648,
100419,-2147483648,
100420,-2147483648,
100421,-2147483648,
100422,-2147483648,
100423,-2147483648,
100424,-2147483648,
100425,-2147483648,
100426,-2147483648,
100427,-2147483648,
100428,-2147483648,
100429,-2147483648,
100430,-2147483648,
100431,-2147483648,
100432,-2147483648,
100433,-2147483648,
100434,-2147483648,
100435,-2147483648,
100436,536870912,
100437,536870912,
100438,536870912,
100439,536870912,
100440,536870912,
100441,536870912,
100442,536870912,
100443,536870912,
100444,536870912,
100445,536870912,
100446,536870912,
100447,536870912,
100448,536870912,
100449,536870912,
100450,536870912,
100451,536870912,
100452,536870912,
100453,536870912,
100454,536870912,
100455,536870912,
100456,536870912,
100457,-1610612736,
100458,-1610612736,
100459,-1610612736,
100460,-1610612736,
100461,-1610612736,
100462,-1610612736,
100463,-1610612736,
100464,-1610612736,
100465,-1610612736,
100466,-1610612736,
100467,-1610612736,
100468,-1610612736,
100469,-1610612736,
100470,-1610612736,
100471,-1610612736,
100472,-1610612736,
100473,-1610612736,
100474,-1610612736,
100475,-1610612736,
100476,-1610612736,
100477,-1610612736,
100478,-1610612736,
100479,-1610612736,
100480,-1610612736,
100481,-1610612736,
100482,-1610612736,
100483,-1610612736,
100484,-1610612736,
100485,-1610612736,
100486,-1610612736,
100487,-1610612736,
100488,-1610612736,
100489,-1610612736,
100490,-1610612736,
100491,-1610612736,
100492,-1610612736,
100493,-1610612736,
100494,-1610612736,
100495,-1610612736,
100496,-1610612736,
100497,-1610612736,
100498,-1610612736,
100499,-1610612736,
100500,-1610612736,
100501,-1610612736,
100502,-1610612736,
100503,-1610612736,
100504,-1610612736,
100505,-1610612736,
100506,-1610612736,
100507,-1610612736,
100508,-1610612736,
100509,-1610612736,
100510,-1610612736,
100511,-1610612736,
100512,-1610612736,
100513,-1610612736,
100514,-1610612736,
100515,-1610612736,
100516,-1610612736,
100517,-1610612736,
100518,-1610612736,
100519,-1610612736,
100520,-1610612736,
100521,-2147483648,
100522,-2147483648,
100523,-2147483648,
100524,-2147483648,
100525,-2147483648,
100526,-2147483648,
100527,-2147483648,
100528,-2147483648,
100529,-2147483648,
100530,-2147483648,
100531,-2147483648,
100532,-2147483648,
100533,-2147483648,
100534,-2147483648,
100535,-2147483648,
100536,-2147483648,
100537,-2147483648,
100538,-2147483648,
100539,-2147483648,
100540,-2147483648,
100541,-2147483648,
100542,-2147483648,
100543,1610612736,
100544,1610612736,
100545,1610612736,
100546,1610612736,
100547,1610612736,
100548,1610612736,
100549,1610612736,
100550,1610612736,
100551,1610612736,
100552,1610612736,
100553,1610612736,
100554,1610612736,
100555,1610612736,
100556,1610612736,
100557,1610612736,
100558,1610612736,
100559,1610612736,
100560,1610612736,
100561,1610612736,
100562,1610612736,
100563,1610612736,
100564,536870912,
100565,536870912,
100566,536870912,
100567,536870912,
100568,536870912,
100569,536870912,
100570,536870912,
100571,536870912,
100572,536870912,
100573,536870912,
100574,536870912,
100575,536870912,
100576,536870912,
100577,536870912,
